,period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,longitude,latitude,nameplate-capacity-mw,operating-year-month,planned-retirement-year-month,unit,nameplate-capacity-mw-units,geometry
737,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,63505,"DG Illinois Solar, LLC",64920,"GE-Hitachi Solar - Morris, IL",GEHIL,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Grundy,-88.272411,41.381481,0.9,2020-10,,,MW,POINT (-88.272411 41.381481)
738,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64414,SV CSG Gardner 1 LLC,64967,SV Gardner 1 (Lutz) CSG,LUTZ,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Grundy,-88.30134,41.19504,2.0,2021-11,,,MW,POINT (-88.30134 41.19504)
739,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64413,"Pretzel Solar, LLC",64971,Pretzel CSG,PRETZ,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Stephenson,-89.598098,42.307119,2.0,2022-03,,,MW,POINT (-89.598098 42.307119)
740,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64412,"Prophet Solar, LLC",64972,Prophet CSG,PROPH,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Whiteside,-89.804732,41.721815,2.0,2021-10,,,MW,POINT (-89.804732 41.721815)
741,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64411,"Gala Solar, LLC",64973,Gala (CSG),GALA,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Stephenson,-89.836971,42.356266,2.0,2021-12,,,MW,POINT (-89.836971 42.356266)
742,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64440,"ESIL-AL-Melrose, LLC",65005,Albertsons at Melrose Park,PV1,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-87.856212,41.916874,1.9,2021-10,,,MW,POINT (-87.856212 41.916874)
743,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,63505,"DG Illinois Solar, LLC",65013,Marengo Solar,MARIL,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,McHenry,-88.63587,42.25974,2.0,2020-12,,,MW,POINT (-88.63587 42.25974)
744,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,61677,Sol Systems,65414,"SCS Plainfield 011755 Naperville, LLC",20212,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.16644,41.69963,1.0,2021-02,,,MW,POINT (-88.16644 41.69963)
745,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,64811,42nd Road Solar LLC,65508,Mendota Rich Dev CSG,MEND,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,LaSalle,-89.14808,41.541339,2.0,2022-02,,,MW,POINT (-89.14808 41.541339)
746,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65009,"Ahern Community Solar I, LLC",65758,"Ahern Community Solar I, LLC",AHERN,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Grundy,-88.231,41.185,2.0,2023-05,,,MW,POINT (-88.231 41.185)
747,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65058,SV CSG Baileyville 1 LLC,65796,SV CSG Baileyville 1 LLC,BAIL1,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Stephenson,-89.608809,42.201229,2.0,2023-09,,,MW,POINT (-89.608809 42.201229)
748,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65050,SV CSG South Dekalb 1 LLC,65799,SV CSG South Dekalb 1 LLC,DKLB1,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,DeKalb,-88.771045,41.893409,2.0,2023-10,,,MW,POINT (-88.771045 41.893409)
749,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65051,SV CSG South Dekalb 2 LLC,65800,SV CSG South Dekalb 2 LLC,DKLB2,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,DeKalb,-88.771303,41.894383,2.0,2023-10,,,MW,POINT (-88.771303 41.894383)
750,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65077,SV CSG Baileyville 2 LLC,65890,SV CSG Baileyville 2 LLC,BAIL2,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Stephenson,-89.610992,42.201355,2.0,2023-09,,,MW,POINT (-89.610992 42.201355)
751,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65614,"Shady Oaks Wind 2, LLC",66568,Shady Oaks Wind 2,SHO02,Onshore Wind Turbine,WND,Wind,WT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.059804,41.666523,108.3,2023-10,,,MW,POINT (-89.059804 41.666523)
752,2024-01,IL,Illinois,ipp-non-chp,IPP Non-CHP,65772,"River Ferry Solar 1, LLC",66820,River Ferry Solar 1,RVFRY,Solar Photovoltaic,SUN,Solar,PV,PJM,"PJM Interconnection, LLC",OP,Operating,Clark,-87.62817,39.25906,165.3,2023-12,,,MW,POINT (-87.62817 39.25906)
753,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,55951,Constellation Nuclear,204,Clinton Power Station,1,Nuclear,NUC,Nuclear,ST,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.8339,40.1719,1138.3,1987-11,,,MW,POINT (-88.8339 40.1719)
754,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,1,Conventional Steam Coal,SUB,Subbituminous Coal,ST,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Randolph,-89.8544,38.205,625.1,1970-07,2025-12,,MW,POINT (-89.8544 38.205)
755,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,2,Conventional Steam Coal,SUB,Subbituminous Coal,ST,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Randolph,-89.8544,38.205,634.5,1973-03,2025-12,,MW,POINT (-89.8544 38.205)
756,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,GT3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,18.0,1970-05,,,MW,POINT (-90.534021 41.509959)
757,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,GT2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,18.0,1970-05,,,MW,POINT (-90.534021 41.509959)
758,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,GT1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,18.0,1970-05,,,MW,POINT (-90.534021 41.509959)
759,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,HY4,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,0.9,1942-01,,,MW,POINT (-90.534021 41.509959)
760,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,HY3,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,0.9,1942-01,,,MW,POINT (-90.534021 41.509959)
761,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,HY2,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,0.9,1942-01,,,MW,POINT (-90.534021 41.509959)
762,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,HY1,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,0.9,1942-01,,,MW,POINT (-90.534021 41.509959)
763,2024-02,IL,Illinois,electric-utility,Electric Utility,12341,MidAmerican Energy Co,899,Moline,GT4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Rock Island,-90.534021,41.509959,18.0,1970-05,,,MW,POINT (-90.534021 41.509959)
764,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57280,"Eagle Creek Renewable Energy, LLC",903,Rockton,1,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Winnebago,-89.0756,42.4511,0.6,1929-01,,,MW,POINT (-89.0756 42.4511)
765,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57280,"Eagle Creek Renewable Energy, LLC",903,Rockton,2,Conventional Hydroelectric,WAT,Water,HY,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Winnebago,-89.0756,42.4511,0.5,1929-01,,,MW,POINT (-89.0756 42.4511)
766,2024-02,IL,Illinois,electric-utility,Electric Utility,19436,Union Electric Co - (MO),913,Venice,GT2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Madison,-90.1764,38.6642,61.0,2002-06,,,MW,POINT (-90.1764 38.6642)
767,2024-02,IL,Illinois,electric-utility,Electric Utility,19436,Union Electric Co - (MO),913,Venice,GT5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Madison,-90.1764,38.6642,125.0,2005-10,,,MW,POINT (-90.1764 38.6642)
768,2024-02,IL,Illinois,electric-utility,Electric Utility,19436,Union Electric Co - (MO),913,Venice,GT4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Madison,-90.1764,38.6642,200.0,2005-06,,,MW,POINT (-90.1764 38.6642)
769,2024-02,IL,Illinois,electric-utility,Electric Utility,19436,Union Electric Co - (MO),913,Venice,GT3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Madison,-90.1764,38.6642,200.0,2005-06,,,MW,POINT (-90.1764 38.6642)
770,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,2,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,3.0,1982-06,,,MW,POINT (-89.524514 38.607456)
771,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,IC3,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,3.0,1968-07,,,MW,POINT (-89.524514 38.607456)
772,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,IC1,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,0.9,1953-12,,,MW,POINT (-89.524514 38.607456)
773,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,8,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,2.5,2014-10,,,MW,POINT (-89.524514 38.607456)
774,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,2.5,2008-02,,,MW,POINT (-89.524514 38.607456)
775,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,2.5,1997-07,,,MW,POINT (-89.524514 38.607456)
776,2024-02,IL,Illinois,electric-utility,Electric Utility,2188,City of Breese - (IL),934,Breese,5,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.524514,38.607456,2.5,1992-07,,,MW,POINT (-89.524514 38.607456)
777,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,1,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,0.2,1940-06,,,MW,POINT (-90.513814 40.548586)
778,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,2.5,2000-09,,,MW,POINT (-90.513814 40.548586)
779,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,2.5,2000-09,,,MW,POINT (-90.513814 40.548586)
780,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,5,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,1.0,1956-06,,,MW,POINT (-90.513814 40.548586)
781,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,4,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,2.2,1965-06,,,MW,POINT (-90.513814 40.548586)
782,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,3,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,2.2,1965-06,,,MW,POINT (-90.513814 40.548586)
783,2024-02,IL,Illinois,electric-utility,Electric Utility,2634,City of Bushnell - (IL),935,Bushnell,2,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,McDonough,-90.513814,40.548586,0.2,1940-06,,,MW,POINT (-90.513814 40.548586)
784,2024-02,IL,Illinois,electric-utility,Electric Utility,3037,City of Carlyle - (IL),936,Carlyle,10,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Clinton,-89.3583,38.6106,2.5,2003-10,,,MW,POINT (-89.3583 38.6106)
785,2024-02,IL,Illinois,electric-utility,Electric Utility,3037,City of Carlyle - (IL),936,Carlyle,9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Clinton,-89.3583,38.6106,2.5,1999-09,,,MW,POINT (-89.3583 38.6106)
786,2024-02,IL,Illinois,electric-utility,Electric Utility,3037,City of Carlyle - (IL),936,Carlyle,8,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Clinton,-89.3583,38.6106,2.5,1998-10,,,MW,POINT (-89.3583 38.6106)
787,2024-02,IL,Illinois,electric-utility,Electric Utility,3037,City of Carlyle - (IL),936,Carlyle,7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,Clinton,-89.3583,38.6106,2.0,1964-08,,,MW,POINT (-89.3583 38.6106)
788,2024-02,IL,Illinois,electric-utility,Electric Utility,3037,City of Carlyle - (IL),936,Carlyle,11,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Clinton,-89.3583,38.6106,2.8,2019-02,,,MW,POINT (-89.3583 38.6106)
789,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,10,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,1.7,1958-12,,,MW,POINT (-88.1631 38.0967)
790,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,1.7,1958-12,,,MW,POINT (-88.1631 38.0967)
791,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,8,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,1.4,1951-12,,,MW,POINT (-88.1631 38.0967)
792,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,1.1,1948-12,,,MW,POINT (-88.1631 38.0967)
793,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,14,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,1.1,2013-07,,,MW,POINT (-88.1631 38.0967)
794,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,13,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,4.4,1973-12,,,MW,POINT (-88.1631 38.0967)
795,2024-02,IL,Illinois,electric-utility,Electric Utility,3040,City of Carmi - (IL),937,Carmi,12,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,White,-88.1631,38.0967,2.0,1967-12,,,MW,POINT (-88.1631 38.0967)
796,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,1,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,1.5,1967-07,,,MW,POINT (-88.638761 40.24611)
797,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,2.2,2012-08,,,MW,POINT (-88.638761 40.24611)
798,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,2.2,2012-08,,,MW,POINT (-88.638761 40.24611)
799,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,5,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,3.5,1974-07,,,MW,POINT (-88.638761 40.24611)
800,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,4,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,0.8,1951-04,,,MW,POINT (-88.638761 40.24611)
801,2024-02,IL,Illinois,electric-utility,Electric Utility,6192,City of Farmer City - (IL),941,Farmer City,2,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,DeWitt,-88.638761,40.24611,1.1,1963-04,,,MW,POINT (-88.638761 40.24611)
802,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,10,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,2007-09,,,MW,POINT (-89.914444 38.425556)
803,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,1996-01,,,MW,POINT (-89.914444 38.425556)
804,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,8,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,1996-01,,,MW,POINT (-89.914444 38.425556)
805,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,1974-08,,,MW,POINT (-89.914444 38.425556)
806,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,12,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,2007-09,,,MW,POINT (-89.914444 38.425556)
807,2024-02,IL,Illinois,electric-utility,Electric Utility,6764,Village of Freeburg - (IL),943,Freeburg,11,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SB,Standby/Backup: available for service but not normally used,St Clair,-89.914444,38.425556,1.8,2007-09,,,MW,POINT (-89.914444 38.425556)
808,2024-02,IL,Illinois,electric-utility,Electric Utility,7095,City of Geneseo - (IL),944,Geneseo,1,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Henry,-90.148547,41.451494,5.6,1974-03,,,MW,POINT (-90.148547 41.451494)
809,2024-02,IL,Illinois,electric-utility,Electric Utility,7095,City of Geneseo - (IL),944,Geneseo,9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Henry,-90.148547,41.451494,4.8,1998-05,,,MW,POINT (-90.148547 41.451494)
810,2024-02,IL,Illinois,electric-utility,Electric Utility,7095,City of Geneseo - (IL),944,Geneseo,7,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OP,Operating,Henry,-90.148547,41.451494,3.0,1961-06,,,MW,POINT (-90.148547 41.451494)
